#Matches DetectorTime DescriptorTime JointTime Keypoint:MatchesProportion
86 0.00977789 0.000231955 0.0100099 0.728814
90 0.00809271 0.000186234 0.00827895 0.731707
86 0.00813775 0.000198065 0.00833582 0.716667
88 0.00792611 0.000181839 0.00810795 0.733333
86 0.00811284 0.000166522 0.00827936 0.761062
80 0.00824858 0.000165446 0.00841403 0.701754
81 0.0085565 0.000168461 0.00872496 0.658537
86 0.00828526 0.000204861 0.00849012 0.774775
85 0.00830922 0.000162681 0.0084719 0.758929
