#Matches DetectorTime DescriptorTime JointTime Keypoint:MatchesProportion
131 0.0456443 0.000226349 0.0458707 0.834395
118 0.046218 0.000252716 0.0464707 0.732919
122 0.0448354 0.000282169 0.0451175 0.787097
125 0.0424485 0.000195735 0.0426443 0.766871
131 0.0463028 0.000252243 0.0465551 0.79878
145 0.0461591 0.000238164 0.0463973 0.83815
143 0.0479223 0.000303053 0.0482253 0.817143
140 0.0424824 0.000237023 0.0427194 0.79096
141 0.0445558 0.000285712 0.0448415 0.787709
