#Matches DetectorTime DescriptorTime JointTime Keypoint:MatchesProportion
318 0.00190621 0.000717642 0.00262385 0.744731
334 0.00156633 0.000848896 0.00241523 0.826733
294 0.00153188 0.00106881 0.00260069 0.695035
315 0.00152976 0.000708017 0.00223778 0.816062
279 0.00155005 0.000696842 0.00224689 0.673913
330 0.00165776 0.000794238 0.002452 0.789474
320 0.00161087 0.000751934 0.0023628 0.788177
320 0.0016436 0.000740239 0.00238384 0.808081
303 0.00160275 0.000720535 0.00232328 0.755611
