#Matches DetectorTime DescriptorTime JointTime Keypoint:MatchesProportion
88 0.0736623 0.000284759 0.073947 0.666667
86 0.0719128 0.000158384 0.0720712 0.693548
90 0.0633136 0.000156883 0.0634704 0.656934
100 0.063414 0.000166245 0.0635802 0.746269
91 0.0638691 0.00020222 0.0640713 0.65
86 0.0625205 0.000209318 0.0627299 0.627737
88 0.0634997 0.0001776 0.0636773 0.594595
107 0.0646911 0.000250949 0.064942 0.672956
102 0.0641134 0.000171085 0.0642845 0.744526
