#Matches DetectorTime DescriptorTime JointTime Keypoint:MatchesProportion
126 0.0444847 0.000276764 0.0447615 0.802548
129 0.0420475 0.00025488 0.0423023 0.801242
127 0.0411239 0.000231104 0.041355 0.819355
121 0.042295 0.000273827 0.0425688 0.742331
122 0.0390905 0.000252055 0.0393426 0.743902
133 0.0427142 0.000266971 0.0429812 0.768786
144 0.0410433 0.000278388 0.0413217 0.822857
147 0.0387332 0.000266915 0.0390001 0.830508
138 0.0398699 0.000286783 0.0401566 0.77095
